county_state,latitude,longitude,deaths_per_100K,cluster_num,Reg_Avg_Deaths_per_100K
"Autauga County, Alabama",32.536666666666996,-86.648333333333,37.58792890511733,297,71.78263678174403
"Baldwin County, Alabama",30.733055555556003,-87.720277777778,9.855129594954173,5,32.51092654222784
"Barbour County, Alabama",31.865833333333,-85.396111111111,20.254395203759216,201,70.99012842336641
"Bibb County, Alabama",32.997777777778,-87.12638888888901,8.93096365097794,297,71.78263678174403
"Blount County, Alabama",33.966666666666995,-86.583333333333,5.187977726282295,269,25.39836001144738
"Bullock County, Alabama",32.097777777778,-85.717222222222,118.8001188001188,201,70.99012842336641
"Butler County, Alabama",31.749444444444,-86.68222222222202,185.10900863842042,162,71.59429259944847
"Calhoun County, Alabama",33.769444444444,-85.820833333333,7.92218652348048,94,53.13238898019201
"Chambers County, Alabama",32.911111111111005,-85.393888888889,114.27196728213147,94,53.13238898019201
"Cherokee County, Alabama",34.169722222222,-85.59416666666701,30.539013589861046,94,53.13238898019201
"Chilton County, Alabama",32.845277777778,-86.71444444444401,13.504996848834068,297,71.78263678174403
"Choctaw County, Alabama",32.020277777778,-88.263055555556,95.32131225673207,278,88.14360795624404
"Clarke County, Alabama",31.673611111111,-87.838055555556,38.1000762001524,5,32.51092654222784
"Clay County, Alabama",33.272222222222,-85.861111111111,37.778617302606726,94,53.13238898019201
"Cleburne County, Alabama",33.677222222222,-85.5025,6.706908115358819,94,53.13238898019201
"Coffee County, Alabama",31.403333333333002,-85.986666666667,9.552558175079286,162,71.59429259944847
"Colbert County, Alabama",34.676666666666996,-87.817222222222,19.912745967668943,12,10.535690796108302
"Conecuh County, Alabama",31.425555555556002,-86.993888888889,82.87063893262616,5,32.51092654222784
"Coosa County, Alabama",32.936388888889,-86.246388888889,18.756447528838038,94,53.13238898019201
"Covington County, Alabama",31.241944444443998,-86.4525,56.68169181354423,162,71.59429259944847
"Crenshaw County, Alabama",31.728055555556,-86.31,29.04443799012489,162,71.59429259944847
"Cullman County, Alabama",34.133333333333,-86.866666666667,13.131506064368255,269,25.39836001144738
"Dale County, Alabama",31.433333333333,-85.6,36.606198649638,162,71.59429259944847
"Dallas County, Alabama",32.324722222222,-87.105277777778,61.834605871599095,297,71.78263678174403
"DeKalb County, Alabama",34.457222222222,-85.806666666667,16.780165843972423,70,9.767805178034328
"Elmore County, Alabama",32.596944444444,-86.151388888889,43.09867132953244,162,71.59429259944847
"Escambia County, Alabama",31.126666666667,-87.162222222222,40.94668741298829,5,32.51092654222784
"Etowah County, Alabama",34.05,-86.03333333333298,18.57863652364376,269,25.39836001144738
"Fayette County, Alabama",33.72,-87.738611111111,30.67108330266225,145,56.34988083503991
"Franklin County, Alabama",34.433333333333,-87.85,63.77144314775843,145,56.34988083503991
"Geneva County, Alabama",31.092222222222,-85.838333333333,3.8064786266225115,162,71.59429259944847
"Greene County, Alabama",32.852222222222,-87.950833333333,135.61829614104303,297,71.78263678174403
"Hale County, Alabama",32.760833333333004,-87.629722222222,170.63681659954952,297,71.78263678174403
"Henry County, Alabama",31.512777777778002,-85.234444444444,23.249055507120023,201,70.99012842336641
"Houston County, Alabama",31.152222222222,-85.293333333333,13.222266296443209,268,26.38866000241952
"Jackson County, Alabama",34.783333333333005,-86.0,9.6850424204858,70,9.767805178034328
"Jefferson County, Alabama",33.583333333333,-86.866666666667,34.16477748100818,269,25.39836001144738
"Lamar County, Alabama",33.780555555556,-88.09638888888901,14.487504527345164,145,56.34988083503991
"Lauderdale County, Alabama",34.899166666667,-87.650277777778,10.78411284495681,12,10.535690796108302
"Lawrence County, Alabama",34.521388888889,-87.310277777778,0.0,269,25.39836001144738
"Lee County, Alabama",32.601388888889,-85.35361111111101,26.133145336752925,201,70.99012842336641
"Limestone County, Alabama",34.811111111111,-86.98416666666702,12.131628165596725,12,10.535690796108302
"Lowndes County, Alabama",32.15,-86.65,267.32469668928644,162,71.59429259944847
"Macon County, Alabama",32.385277777778,-85.693611111111,66.41576267434138,201,70.99012842336641
"Madison County, Alabama",34.765833333333,-86.557777777778,8.044858128926897,269,25.39836001144738
"Marengo County, Alabama",32.241944444444,-87.789444444444,74.2193712558978,297,71.78263678174403
"Marion County, Alabama",34.136388888888995,-87.884166666667,80.7836009290114,145,56.34988083503991
"Marshall County, Alabama",34.368055555556005,-86.303888888889,29.966726600119866,269,25.39836001144738
"Mobile County, Alabama",30.786388888888997,-88.213888888889,46.46547760218775,5,32.51092654222784
"Monroe County, Alabama",31.570833333333002,-87.36972222222202,19.29291467708484,5,32.51092654222784
"Montgomery County, Alabama",32.219166666667,-86.209444444444,63.58008883551301,162,71.59429259944847
"Morgan County, Alabama",34.451666666667,-86.857222222222,12.533527185220464,269,25.39836001144738
"Perry County, Alabama",32.635833333333004,-87.29194444444401,33.62097949120251,297,71.78263678174403
"Pickens County, Alabama",33.278611111111005,-88.09305555555599,50.175614651279474,145,56.34988083503991
"Pike County, Alabama",31.799166666667,-85.93861111111099,21.13909524672344,162,71.59429259944847
"Randolph County, Alabama",33.289166666667,-85.46027777777799,48.41123140568612,94,53.13238898019201
"Russell County, Alabama",32.286666666666996,-85.19388888888899,1.7252980452373148,201,70.99012842336641
"Shelby County, Alabama",33.265277777778,-86.667777777778,14.698992200347263,269,25.39836001144738
"Sumter County, Alabama",32.591666666666995,-88.204166666667,136.79890560875512,297,71.78263678174403
"Talladega County, Alabama",33.383333333333,-86.166666666667,16.25446997924429,94,53.13238898019201
"Tallapoosa County, Alabama",32.861388888888996,-85.797222222222,195.7044120197191,94,53.13238898019201
"Tuscaloosa County, Alabama",33.206540000000004,-87.534607,30.092426739270618,297,71.78263678174403
"Walker County, Alabama",33.803611111111,-87.297777777778,100.75408132743502,269,25.39836001144738
"Washington County, Alabama",31.409166666666998,-88.211388888889,61.25199068969742,278,88.14360795624404
"Wilcox County, Alabama",31.985,-87.310833333333,86.76371348693723,297,71.78263678174403
"Winston County, Alabama",34.149166666667,-87.374722222222,42.32087688856913,269,25.39836001144738
"Apache County, Arizona",35.423888888888996,-109.4425,180.83937290469765,249,174.71163409217428
"Cochise County, Arizona",31.880555555556,-109.75361111111,38.1188354695764,174,34.008871533055746
"Coconino County, Arizona",35.633333333333,-112.1,81.54673952438038,39,40.77336976219019
"Gila County, Arizona",33.791111111111,-110.83638888889,53.68580843422563,174,34.008871533055746
"Graham County, Arizona",33.009166666667,-109.88527777778,23.173777583232486,174,34.008871533055746
"Greenlee County, Arizona",33.101666666667,-109.26861111111,21.05706464518846,174,34.008871533055746
"La Paz County, Arizona",33.840277777778,-113.94277777778,47.375402690922876,258,59.49175981546364
"Maricopa County, Arizona",33.513888888889,-112.47583333333,45.79287441471401,258,59.49175981546364
"Mohave County, Arizona",35.681944444444,-113.86305555556001,70.22306427059915,160,50.26562076135093
"Navajo County, Arizona",35.497777777778,-110.28972222222,168.58389527965093,249,174.71163409217428
"Pima County, Arizona",32.065277777778,-111.82083333333,43.8278624893653,87,60.24880389863935
"Pinal County, Arizona",32.986944444444,-111.32722222222,29.387042475080438,87,60.24880389863935
"Santa Cruz County, Arizona",31.533333333333,-110.83333333333,107.53150673147232,87,60.24880389863935
"Yavapai County, Arizona",34.561388888889,-112.54,25.52116342476999,258,59.49175981546364
"Yuma County, Arizona",32.786944444443996,-113.98277777778,119.27759873144765,258,59.49175981546364
"Arkansas County, Arkansas",34.274166666667,-91.383888888889,5.718860802928057,224,25.230042681890335
"Ashley County, Arkansas",33.208888888889,-91.795277777778,20.34898509436842,161,37.487803968495164
"Baxter County, Arkansas",36.306944444444,-92.35472222222201,0.0,152,7.216508512627692
"Benton County, Arkansas",36.352222222222,-94.23416666666701,13.613191899434335,230,9.552949980480394
"Boone County, Arkansas",36.306111111111,-93.09388888888901,2.6715110066253476,230,9.552949980480394
"Bradley County, Arkansas",33.494166666667,-92.145,27.873269534516396,161,37.487803968495164
"Calhoun County, Arkansas",33.570833333333,-92.523611111111,0.0,161,37.487803968495164
"Carroll County, Arkansas",36.368055555556005,-93.496388888889,21.141649048625794,230,9.552949980480394
"Chicot County, Arkansas",33.298055555556004,-91.275,59.30025696778019,95,107.48002705406243
"Clark County, Arkansas",34.088888888888995,-93.163888888889,0.0,236,23.318075719653148
"Clay County, Arkansas",36.3775,-90.435277777778,27.48951962064463,56,14.964142596657215
"Cleburne County, Arkansas",35.535,-92.012777777778,20.065010634455636,152,7.216508512627692
"Cleveland County, Arkansas",33.897222222222,-92.17,12.56913021618904,161,37.487803968495164
"Columbia County, Arkansas",33.241111111111,-93.21833333333299,25.57871850620284,236,23.318075719653148
"Conway County, Arkansas",35.266666666667,-92.7,14.391250119927085,18,13.786719927232214
"Craighead County, Arkansas",35.840277777778,-90.7075,9.969909001921472,56,14.964142596657215
"Crawford County, Arkansas",35.566666666667,-94.25,4.7425581358584825,102,7.995552366119649
"Crittenden County, Arkansas",35.24,-90.3,35.449900948806174,56,14.964142596657215
"Cross County, Arkansas",35.291666666667,-90.773333333333,6.090504902856447,56,14.964142596657215
"Dallas County, Arkansas",33.976944444444,-92.67305555555599,0.0,18,13.786719927232214
"Desha County, Arkansas",33.757777777778,-91.287222222222,17.604084147522226,95,107.48002705406243
"Drew County, Arkansas",33.584444444443996,-91.730833333333,10.977550908392338,161,37.487803968495164
"Faulkner County, Arkansas",35.16,-92.31361111111099,3.968033521947193,18,13.786719927232214
"Franklin County, Arkansas",35.520833333333,-93.87583333333299,11.289867344058708,102,7.995552366119649
"Fulton County, Arkansas",36.388611111111004,-91.814444444444,0.0,152,7.216508512627692
"Garland County, Arkansas",34.583611111111004,-93.1275,7.04324552753909,18,13.786719927232214
"Grant County, Arkansas",34.294444444444,-92.431666666667,0.0,18,13.786719927232214
"Greene County, Arkansas",36.105833333333,-90.56138888888901,2.2062879205736348,56,14.964142596657215
"Hempstead County, Arkansas",33.743611111111,-93.663611111111,9.288500835965074,236,23.318075719653148
"Hot Spring County, Arkansas",34.318611111111004,-92.95388888888901,23.68896390394125,18,13.786719927232214
"Howard County, Arkansas",34.136111111111,-93.987222222222,15.149219815179519,236,23.318075719653148
"Independence County, Arkansas",35.723055555556,-91.52055555555599,0.0,152,7.216508512627692
"Izard County, Arkansas",36.1,-91.9,7.337295472888694,152,7.216508512627692
"Jackson County, Arkansas",35.593888888889,-91.193611111111,5.98121897242658,56,14.964142596657215
"Jefferson County, Arkansas",34.2875,-91.942222222222,55.36932838501138,224,25.230042681890335
"Johnson County, Arkansas",35.55,-93.46666666666701,0.0,102,7.995552366119649
"Lafayette County, Arkansas",33.264166666667,-93.592777777778,30.19323671497585,236,23.318075719653148
"Lawrence County, Arkansas",36.030555555556,-91.11305555555599,54.8579787882482,56,14.964142596657215
"Lee County, Arkansas",34.775555555556004,-90.77472222222201,67.74302811335667,224,25.230042681890335
"Lincoln County, Arkansas",33.959722222222,-91.71861111111099,84.45945945945947,224,25.230042681890335
"Little River County, Arkansas",33.698055555556,-94.221666666667,8.157272208173586,236,23.318075719653148
"Logan County, Arkansas",35.224722222222,-93.74055555555599,0.0,102,7.995552366119649
"Lonoke County, Arkansas",34.778055555556,-91.871666666667,2.7281779863318283,224,25.230042681890335
"Madison County, Arkansas",36.027222222222,-93.695833333333,6.032818532818533,230,9.552949980480394
"Marion County, Arkansas",36.279722222222,-92.715833333333,0.0,152,7.216508512627692
"Miller County, Arkansas",33.327777777778,-93.877222222222,9.247058279584808,236,23.318075719653148
"Mississippi County, Arkansas",35.776666666667,-90.054444444444,22.139676760719293,56,14.964142596657215
"Monroe County, Arkansas",34.713333333333004,-91.222222222222,0.0,224,25.230042681890335
"Montgomery County, Arkansas",34.535555555556,-93.664444444444,0.0,236,23.318075719653148
"Nevada County, Arkansas",33.661111111111005,-93.300833333333,109.06446921958313,236,23.318075719653148
"Newton County, Arkansas",35.935555555556,-93.221944444444,38.694698826260804,230,9.552949980480394
"Ouachita County, Arkansas",33.6,-92.916666666667,4.276794115131297,161,37.487803968495164
"Perry County, Arkansas",34.960277777778,-92.935277777778,0.0,18,13.786719927232214
"Phillips County, Arkansas",34.390277777778,-90.86972222222201,33.74198627825891,224,25.230042681890335
"Pike County, Arkansas",34.166666666667,-93.6575,9.33009889904833,236,23.318075719653148
"Poinsett County, Arkansas",35.571388888889,-90.66,12.750765045902755,56,14.964142596657215
"Polk County, Arkansas",34.501944444444,-94.240833333333,5.009016229212582,236,23.318075719653148
"Pope County, Arkansas",35.426388888889,-93.03194444444401,14.04669746535148,18,13.786719927232214
"Prairie County, Arkansas",34.828055555556,-91.536666666667,0.0,224,25.230042681890335
"Pulaski County, Arkansas",34.742222222222,-92.285833333333,19.647317885948596,18,13.786719927232214
"Randolph County, Arkansas",36.344722222221996,-91.012777777778,11.137097672346588,56,14.964142596657215
"Saline County, Arkansas",34.651111111111,-92.681666666667,3.266986286825061,18,13.786719927232214
"Scott County, Arkansas",34.880277777778,-94.070833333333,0.0,102,7.995552366119649
"Searcy County, Arkansas",35.925555555556,-92.7,0.0,152,7.216508512627692
"Sebastian County, Arkansas",35.594166666667,-94.258055555556,10.952302721647227,102,7.995552366119649
"Sevier County, Arkansas",34.0,-94.25,58.799317927912035,236,23.318075719653148
"Sharp County, Arkansas",36.155833333333,-91.505,28.666437335167988,152,7.216508512627692
"Stone County, Arkansas",35.879444444444,-92.147222222222,7.996161842315688,152,7.216508512627692
"Union County, Arkansas",33.187222222222,-92.59138888888901,41.362907812419216,161,37.487803968495164
"Van Buren County, Arkansas",35.600277777778004,-92.491111111111,12.088244182532486,152,7.216508512627692
"Washington County, Arkansas",36.0025,-94.22722222222201,18.813731515508785,102,7.995552366119649
"White County, Arkansas",35.255833333333,-91.734722222222,2.539585793557071,224,25.230042681890335
"Woodruff County, Arkansas",35.195,-91.22138888888901,0.0,224,25.230042681890335
"Yell County, Arkansas",34.998333333333,-93.4525,65.6014244880746,18,13.786719927232214
"Alameda County, California",37.65,-121.91,10.889537607496788,40,11.54882473507165
"Alpine County, California",38.58,-119.8,0.0,172,4.209100400966976
"Amador County, California",38.44,-120.66,0.0,172,4.209100400966976
"Butte County, California",39.66,-121.6,3.193634629948993,218,2.4042373035627835
"Calaveras County, California",38.21,-120.55,2.1784119376974185,172,4.209100400966976
"Colusa County, California",39.18,-122.24,18.56406924397828,4,5.7926015482084
"Contra Costa County, California",37.93,-121.95,10.316195733776265,40,11.54882473507165
"Del Norte County, California",41.74,-123.96,0.0,147,1.0234483563986196
"El Dorado County, California",38.78,-120.53,0.5185565459985584,172,4.209100400966976
"Fresno County, California",36.75,-119.65,13.812417363209526,81,13.887297789888493
"Glenn County, California",39.59,-122.39,3.521994857887507,4,5.7926015482084
"Humboldt County, California",40.8,-123.8,2.9507664615883975,147,1.0234483563986196
"Imperial County, California",33.04,-115.35,115.33261595342549,23,44.75739880791443
"Inyo County, California",36.583333333333,-117.41666666667,5.543544542380398,215,19.759019066941786
"Kern County, California",35.34,-118.72,15.552064980970938,215,19.759019066941786
"Kings County, California",36.07,-119.81,36.61566627435595,146,13.54207570362369
"Lake County, California",39.09,-122.76,1.5531326685925513,4,5.7926015482084
"Lassen County, California",40.65,-120.58,0.0,218,2.4042373035627835
"Los Angeles County, California",34.05,-118.25,46.02999051608873,243,24.824567946107404
"Madera County, California",37.22,-119.77,19.06856420067757,81,13.887297789888493
"Marin County, California",38.04,-122.74,24.7270366964679,40,11.54882473507165
"Mariposa County, California",37.58,-119.91,11.62587920711504,81,13.887297789888493
"Mendocino County, California",39.43,-123.43,10.374759363220326,4,5.7926015482084
"Merced County, California",37.19,-120.71,18.00633823105733,81,13.887297789888493
"Modoc County, California",41.6,-120.72,0.0,130,0.38361250059113433
"Mono County, California",37.916666666667,-118.86666666667,6.923289947382996,81,13.887297789888493
"Monterey County, California",36.24,-121.31,5.989941505917371,146,13.54207570362369
"Napa County, California",38.5,-122.32,5.807875479149727,40,11.54882473507165
"Nevada County, California",39.3,-120.77,1.0024560172422434,218,2.4042373035627835
"Orange County, California",33.67,-117.78,19.460325497560845,243,24.824567946107404
"Placer County, California",39.06,-120.73,3.7657313426840626,218,2.4042373035627835
"Plumas County, California",40.01,-120.83,0.0,218,2.4042373035627835
"Riverside County, California",33.73,-115.98,28.13143329450251,23,44.75739880791443
"Sacramento County, California",38.45,-121.35,8.569267385626052,40,11.54882473507165
"San Benito County, California",36.61,-121.08,6.368615462998345,146,13.54207570362369
"San Bernardino County, California",34.83,-116.19,18.760736393305766,23,44.75739880791443
"San Diego County, California",33.02,-116.77,16.804809590423954,23,44.75739880791443
"San Francisco County, California",37.778333333333,-122.4425,6.692764667647515,40,11.54882473507165
"San Joaquin County, California",37.93,-121.27,22.042962784131166,40,11.54882473507165
"San Luis Obispo County, California",35.38,-120.45,5.298275234801898,146,13.54207570362369
"San Mateo County, California",37.44,-122.36,15.523635713754594,40,11.54882473507165
"Santa Barbara County, California",34.54,-120.03,13.437880040044881,146,13.54207570362369
"Santa Clara County, California",37.36,-121.97,9.95927073240062,40,11.54882473507165
"Santa Cruz County, California",37.03,-122.01,1.4640591772719453,40,11.54882473507165
"Shasta County, California",40.76,-122.04,4.9977787649933365,4,5.7926015482084
"Sierra County, California",39.59,-120.5,0.0,218,2.4042373035627835
"Siskiyou County, California",41.583333333333,-122.5,0.0,130,0.38361250059113433
"Solano County, California",38.27,-121.94,8.26551515381677,40,11.54882473507165
"Sonoma County, California",38.51,-122.93,7.282496116002071,40,11.54882473507165
"Stanislaus County, California",37.56,-120.99,18.886427196455163,172,4.209100400966976
"Sutter County, California",39.04,-121.69,6.1874168565859895,218,2.4042373035627835
"Tehama County, California",40.13,-122.23,1.5364759387867986,4,5.7926015482084
"Trinity County, California",40.66,-123.12,0.0,4,5.7926015482084
"Tulare County, California",36.23,-118.8,38.18144767747402,215,19.759019066941786
"Tuolumne County, California",38.02,-119.94,3.671206725650721,172,4.209100400966976
"Ventura County, California",34.36,-119.15,8.983387824672638,243,24.824567946107404
"Yolo County, California",38.553888888889,-121.73805555556001,18.594104308390023,40,11.54882473507165
"Yuba County, California",39.27,-121.35,5.084659582040982,218,2.4042373035627835
"Adams County, Colorado",39.87,-104.35,33.04852334945817,76,24.399213123127705
"Alamosa County, Colorado",37.57,-105.78,55.44261689151728,65,11.583507732813562
"Arapahoe County, Colorado",39.64,-104.33,55.13334044076212,76,24.399213123127705
"Archuleta County, Colorado",37.19,-107.05,0.0,65,11.583507732813562
"Baca County, Colorado",37.32,-102.56,0.0,100,15.897859278707802
"Bent County, Colorado",37.95,-103.08,0.0,31,13.090070394847343
"Boulder County, Colorado",40.09,-105.36,22.99231137107751,76,24.399213123127705
"Broomfield County, Colorado",39.933333333333,-105.05,45.41261619243596,76,24.399213123127705
"Chaffee County, Colorado",38.74,-106.18,93.33857339359403,200,19.982491167199715
"Cheyenne County, Colorado",38.82,-102.59,0.0,212,6.0387688963143376
"Clear Creek County, Colorado",39.69,-105.64,10.309278350515463,76,24.399213123127705
"Conejos County, Colorado",37.21,-106.19,0.0,65,11.583507732813562
"Costilla County, Colorado",37.28,-105.43,0.0,65,11.583507732813562
"Crowley County, Colorado",38.33,-103.79,16.49892756970797,31,13.090070394847343
"Custer County, Colorado",38.09,-105.36,0.0,65,11.583507732813562
"Delta County, Colorado",38.86,-107.86,3.209036647198511,1,7.1242521435719945
"Denver County, Colorado",39.739166666666996,-104.98472222222,56.65480857687797,76,24.399213123127705
"Dolores County, Colorado",37.75,-108.52,0.0,217,8.67900074884439
"Douglas County, Colorado",39.35,-104.93,16.51696976255432,76,24.399213123127705
"Eagle County, Colorado",39.62,-106.7,16.32593828795327,200,19.982491167199715
"Elbert County, Colorado",39.28,-104.13,7.482509633731152,76,24.399213123127705
"El Paso County, Colorado",38.84,-104.52,18.878322272394755,76,24.399213123127705
"Fremont County, Colorado",38.48,-105.44,0.0,76,24.399213123127705
"Garfield County, Colorado",39.6,-107.9,6.659895772631159,1,7.1242521435719945
"Gilpin County, Colorado",39.86,-105.52,0.0,76,24.399213123127705
"Grand County, Colorado",40.1,-106.12,6.355662895640015,200,19.982491167199715
"Gunnison County, Colorado",38.67,-107.01,34.360325277745964,200,19.982491167199715
"Hinsdale County, Colorado",37.82,-107.28,0.0,217,8.67900074884439
"Huerfano County, Colorado",37.69,-104.96,14.499057561258518,31,13.090070394847343
"Jackson County, Colorado",40.66,-106.34,0.0,200,19.982491167199715
"Jefferson County, Colorado",39.59,-105.25,38.944484380173655,76,24.399213123127705
"Kit Carson County, Colorado",39.31,-102.6,42.27138227420036,212,6.0387688963143376
"Lake County, Colorado",39.19,-106.36,0.0,200,19.982491167199715
"La Plata County, Colorado",37.29,-107.85,3.5573895875206776,217,8.67900074884439
"Larimer County, Colorado",40.65,-105.46,9.806696012037019,284,9.379051071384346
"Las Animas County, Colorado",37.32,-104.04,0.0,31,13.090070394847343
"Lincoln County, Colorado",38.98,-103.52,0.0,212,6.0387688963143376
"Logan County, Colorado",40.73,-103.11,22.31246374224642,42,21.990135120349862
"Mesa County, Colorado",39.02,-108.47,1.9453991310550547,1,7.1242521435719945
"Mineral County, Colorado",37.69,-106.93,0.0,65,11.583507732813562
"Moffat County, Colorado",40.61,-108.2,7.528419784687194,1,7.1242521435719945
"Montezuma County, Colorado",37.34,-108.6,15.27708818699156,217,8.67900074884439
"Montrose County, Colorado",38.41,-108.27,30.403667150007013,217,8.67900074884439
"Morgan County, Colorado",40.26,-103.81,158.24962157699187,42,21.990135120349862
"Otero County, Colorado",37.9,-103.71,27.35529051318525,31,13.090070394847343
"Ouray County, Colorado",38.16,-107.77,20.193861066235865,217,8.67900074884439
"Park County, Colorado",39.12,-105.71,5.3064473335102145,200,19.982491167199715
"Phillips County, Colorado",40.59,-102.35,0.0,42,21.990135120349862
"Pitkin County, Colorado",39.22,-106.92,11.256824449822705,200,19.982491167199715
"Prowers County, Colorado",37.96,-102.4,0.0,100,15.897859278707802
"Pueblo County, Colorado",38.15,-104.51,20.187146724932315,31,13.090070394847343
"Rio Blanco County, Colorado",39.98,-108.2,0.0,1,7.1242521435719945
"Rio Grande County, Colorado",37.61,-106.39,17.750954113783614,65,11.583507732813562
"Routt County, Colorado",40.48,-106.99,23.40276152586005,1,7.1242521435719945
"Saguache County, Colorado",38.08,-106.3,29.30832356389215,65,11.583507732813562
"San Juan County, Colorado",37.77,-107.67,0.0,217,8.67900074884439
"San Miguel County, Colorado",38.01,-108.43,0.0,217,8.67900074884439
"Sedgwick County, Colorado",40.88,-102.35,44.48398576512456,42,21.990135120349862
"Summit County, Colorado",39.6356,-106.10235,12.89864886653123,200,19.982491167199715
"Teller County, Colorado",38.88,-105.15,11.816606270679062,76,24.399213123127705
"Washington County, Colorado",39.98,-103.2,0.0,212,6.0387688963143376
"Weld County, Colorado",40.54,-104.4,43.452535039384635,284,9.379051071384346
"Yuma County, Colorado",40.0,-102.42,0.0,212,6.0387688963143376
"Fairfield County, Connecticut",41.23,-73.37,149.04614706169195,69,179.83895525162336
"Hartford County, Connecticut",41.81,-72.73,158.34566904409456,16,94.33642491361867
"Litchfield County, Connecticut",41.79,-73.24,76.52509524047179,16,94.33642491361867
"Middlesex County, Connecticut",41.44,-72.52,117.58477184860499,16,94.33642491361867
"New Haven County, Connecticut",41.35,-72.9,128.80853856710152,16,94.33642491361867
"New London County, Connecticut",41.47,-72.1,38.837733686266525,16,94.33642491361867
"Tolland County, Connecticut",41.85,-72.33,43.78951838164556,16,94.33642491361867
"Windham County, Connecticut",41.83,-71.99,12.844445205596752,16,94.33642491361867
"Kent County, Delaware",39.1,-75.5,59.18599891584525,91,56.0129559447729
"New Castle County, Delaware",39.58,-75.64,51.36437746195546,91,56.0129559447729
"Sussex County, Delaware",38.68,-75.34,81.54552246771267,245,31.359334511390685
"District of Columbia, District of Columbia",38.895,-77.036666666667,82.89065942707677,209,43.59326084292035
"Alachua County, Florida",29.683333333333,-82.366666666667,7.805443739476589,203,21.52079579835465
"Baker County, Florida",30.32,-82.27,13.693940431359122,203,21.52079579835465
"Bay County, Florida",30.24,-85.63,12.02026272859964,268,26.38866000241952
"Bradford County, Florida",29.95,-82.17,10.637920641112018,203,21.52079579835465
"Brevard County, Florida",28.3,-80.7,18.93870173538314,60,17.136727938369162
"Broward County, Florida",26.124354,-80.249503,36.3072504913513,34,39.83394557177417
"Calhoun County, Florida",30.41,-85.2,49.62779156327543,268,26.38866000241952
"Charlotte County, Florida",26.9,-81.95,45.52432375205124,143,32.856736618770064
"Citrus County, Florida",28.85,-82.52,18.0412543349125,60,17.136727938369162
"Clay County, Florida",29.98,-81.86,21.892616715012863,203,21.52079579835465
"Collier County, Florida",26.08,-81.4,31.69637985773002,282,37.62964242420016
"Columbia County, Florida",30.23,-82.63,13.949725190413748,203,21.52079579835465
"DeSoto County, Florida",27.19,-81.81,36.84113575958527,143,32.856736618770064
"Dixie County, Florida",29.59,-83.19,23.772732675621064,203,21.52079579835465
"Duval County, Florida",30.33,-81.65,15.974857870749826,121,20.130927682638703
"Escambia County, Florida",30.61,-87.33,29.844556981113108,5,32.51092654222784
"Flagler County, Florida",29.47,-81.3,8.689531721135547,60,17.136727938369162
"Franklin County, Florida",29.8,-84.82,8.247422680412372,268,26.38866000241952
"Gadsden County, Florida",30.58,-84.61,39.42181340341656,83,80.40191766823509
"Gilchrist County, Florida",29.73,-82.8,16.144656118824667,203,21.52079579835465
"Glades County, Florida",26.95,-81.19,21.721815943812903,282,37.62964242420016
"Gulf County, Florida",29.9,-85.24,7.331915829606276,268,26.38866000241952
"Hamilton County, Florida",30.49,-82.95,20.792902689215417,203,21.52079579835465
"Hardee County, Florida",27.49,-81.81,25.986561235475367,143,32.856736618770064
"Hendry County, Florida",26.55,-81.17,85.66941126076817,282,37.62964242420016
"Hernando County, Florida",28.55,-82.47,16.5016501650165,60,17.136727938369162
"Highlands County, Florida",27.34,-81.34,24.477269089916305,143,32.856736618770064
"Hillsborough County, Florida",27.91,-82.35,22.75864692710711,143,32.856736618770064
"Holmes County, Florida",30.87,-85.81,10.19523882346944,268,26.38866000241952
"Indian River County, Florida",27.7,-80.58,28.13854167318022,34,39.83394557177417
"Jackson County, Florida",30.8,-85.21,66.79019261429741,268,26.38866000241952
"Jefferson County, Florida",30.42,-83.9,35.097571248069634,83,80.40191766823509
"Lafayette County, Florida",29.99,-83.18,11.873664212776061,203,21.52079579835465
"Lake County, Florida",28.77,-81.72,13.891991130917035,60,17.136727938369162
"Lee County, Florida",26.58,-81.92,38.28300092008975,282,37.62964242420016
"Leon County, Florida",30.46,-84.28,4.768684728627777,83,80.40191766823509
"Levy County, Florida",29.28,-82.79,7.2283931282076,203,21.52079579835465
"Liberty County, Florida",30.23,-84.89,23.940627244433802,268,26.38866000241952
"Madison County, Florida",30.45,-83.47,37.85216027686151,203,21.52079579835465
"Manatee County, Florida",27.48,-82.36,45.132956233431614,143,32.856736618770064
"Marion County, Florida",29.21,-82.06,16.412321276659764,60,17.136727938369162
"Martin County, Florida",27.08,-80.4,46.58385093167701,34,39.83394557177417
"Miami-Dade County, Florida",25.774167000000002,-80.193611,59.29464765508256,34,39.83394557177417
"Monroe County, Florida",25.12,-81.15,10.777604138599989,282,37.62964242420016
"Nassau County, Florida",30.61,-81.77,11.283497884344147,121,20.130927682638703
"Okaloosa County, Florida",30.6875,-86.5925,13.286640283195247,5,32.51092654222784
"Okeechobee County, Florida",27.39,-80.89,14.228799089356858,34,39.83394557177417
"Orange County, Florida",28.51,-81.32,15.429307934539548,60,17.136727938369162
"Osceola County, Florida",28.06,-81.15,18.895491961431905,143,32.856736618770064
"Palm Beach County, Florida",26.71,-80.05,54.45058358999712,34,39.83394557177417
"Pasco County, Florida",28.3,-82.44,17.330177796792835,60,17.136727938369162
"Pinellas County, Florida",27.9,-82.74,44.307874083585986,143,32.856736618770064
